YEAR,TRI_FACILITY_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,ST,ZIP,BIA_CODE,TRIBE,LATITUDE,LONGITUDE,FEDERAL_FACILITY,PRIMARY_SIC,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NAICS,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_NUM,CHEMICAL,CAS_#/COMPOUND_ID,CLEAR_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,FORM_TYPE,UNIT_OF_MEASURE,5.1_FUGITIVE_AIR,5.2_STACK_AIR,5.3_WATER,5.4.1_UNDERGROUND_CLASS_I,5.4.2_UNDERGROUND_CLASS_II-V,5.5.1A_RCRA_C_LANDFILLS,5.5.1B_OTHER_LANDFILLS,5.5.2_LAND_TREATMENT,5.5.3_SURFACE_IMPOUNDMENT,5.5.3A_RCRA_C_SURFACE_IMP.,5.5.3B_Other_SURFACE_IMP.,5.5.4_OTHER_DISPOSAL,ON-SITE_RELEASE_TOTAL,6.1_POTW-TRANSFERS_FOR_RELEASE,6.1_POTW-TRANSFERS_FOR_TREATM.,6.1_POTW-TOTAL_TRANSFERS,6.2_M10,6.2_M41,6.2_M62,6.2_M71,6.2_M81,6.2_M82,6.2_M72,6.2_M63,6.2_M66,6.2_M67,6.2_M64,6.2_M65,6.2_M73,6.2_M79,6.2_M90,6.2_M94,6.2_M99,OFF-SITE_RELEASE_TOTAL,6.2_M20,6.2_M24,6.2_M26,6.2_M28,6.2_M93,OFF-SITE_RECYCLED_TOTAL,6.2_M56,6.2_M92,OFF-SITE_RECOVERY_TOTAL,6.2_M40,6.2_M50,6.2_M54,6.2_M61,6.2_M69,6.2_M95,OFF-SITE_TREATED_TOTAL,TOTAL_RELEASES,8.1_RELEASES,8.1A_ON-SITE_CONTAINED_REL.,8.1B_ON-SITE_OTHER_RELEASES,8.1C_OFF-SITE_CONTAINED_REL.,8.1D_OFF-SITE_OTHER_RELEASES,8.2_ENERGY_RECOVERY_ON-SITE,8.3_ENERGY_RECOVERY_OFF-SITE,8.4_RECYCLING_ON-SITE, 8.5_RECYCLING_OFF-SITE,8.6_TREATMENT_ON-SITE,8.7_TREATMENT_OFF-SITE,PROD._WASTE_(8.1_THRU_8.7),8.8_ONE-TIME_RELEASE,8.9_PRODUCTION_RATIO,PARENT_COMPANY_NAME,PARENT_COMPANY_DB_NUMBER
2014,07032SWWST115JA,CLEAN EARTH OF NORTH JERSEY INC,105 JACOBUS AVE,KEARNY,HUDSON,NJ,7032,,,40.738726,-74.112656,NO,,,,,,,562211,,,,,,1.31E+12,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),N090,YES,TRI,YES,1,NO,R,Pounds,0,0,0.146,0,0,0,0,0,0,0,0,0,0.146,0,0,0,0,0,2913,0,0,0,0,0,0,0,16714,0,0,0,0,0,0,19627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19627.146,0,0,0.146,16714,2913,0,0,0,0,0,0,19627.146,,2,CLEAN EARTH INC,858581903
2014,07095RSSLL14CON,MAUSER CORP,14 CONVERY BLVD,WOODBRIDGE,MIDDLESEX,NJ,7095,,,40.54081,-74.27705,NO,,,,,,,332439,,,,,,1.31E+12,TOLUENE,108883,YES,TRI,NO,0,NO,R,Pounds,4,998,0,0,0,0,0,0,0,0,0,0,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,0,716,0,0,0,0,0,0,0,1002,0,0,1002,0,0,0,716,0,0,39342,0,41060,,1.06,MAUSER CORP,45882581
2014,08903KZCHM500JE,AKCROS CHEMICALS INC,500 JERSEY AVE,NEW BRUNSWICK,MIDDLESEX,NJ,89013502,,,40.47998,-74.46813,NO,,,,,,,325199,325510,,,,,1.31E+12,METHANOL,67561,YES,TRI,NO,0,NO,R,Pounds,16,36,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53963,0,53963,0,0,0,0,0,0,0,52,0,0,52,0,0,0,53963,0,0,0,0,54015,,1.2,NA,NA
2014,07032KHNCH86HAC,KUEHNE CHEMICAL CO INC,84 N HACKENSACK AVE,SOUTH KEARNY,HUDSON,NJ,7032,,,40.733333,-74.1,NO,,,,,,,325180,,,,,,1.31E+12,CHLORINE,7782505,YES,TRI,NO,0,NO,R,Pounds,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.83,KUEHNE CHEMICAL CO. INC.,11239167
2014,08023DPNTCRT130,DUPONT CHAMBERS WORKS,RT 130,DEEPWATER,SALEM,NJ,8023,,,39.682362,-75.491379,NO,,,,,,,325199,325120,325211,325180,,,1.31E+12,CYCLOHEXANE,110827,NO,TRI,NO,0,NO,R,Pounds,0,7322,0,0,0,2104,0,0,0,0,0,0,9426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3800,0,0,0,0,3800,9426,0,2104,7322,0,0,0,0,0,0,39137,3800,52363,,1.07,E I DU PONT DE NEMOURS & CO,1315704
2014,08023DPNTCRT130,DUPONT CHAMBERS WORKS,RT 130,DEEPWATER,SALEM,NJ,8023,,,39.682362,-75.491379,NO,,,,,,,325199,325120,325211,325180,,,1.31E+12,M-DINITROBENZENE,99650,NO,TRI,NO,0,NO,R,Pounds,9,395,1573,0,0,63,0,0,0,0,0,0,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,90,0,0,0,0,0,0,4121,0,4121,0,49,0,0,0,0,49,2130,0,63,1968,90,0,0,4121,0,0,348100,49,354391,9,0.61,E I DU PONT DE NEMOURS & CO,1315704
2014,07001PRDSL211RA,PRIDE SOLVENTS & CHEMICAL CO OF NEW JERSEY,211 RANDOLPH AVE,AVENEL,MIDDLESEX,NJ,7001,,,40.59668,-74.25741,NO,,,,,,,424690,,,,,,1.31E+12,METHANOL,67561,YES,TRI,NO,0,NO,R,Pounds,39,116,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,821,0,2,0,0,0,0,2,155,0,0,155,0,0,0,821,0,0,0,2,978,,0.79,PRIDE SOLVENTS & CHEMICAL CO,NA
2014,07054ZMMRT1PMER,ZIMMER TRABECULAR METAL TECHNOLOGY,10 POMEROY RD,PARSIPPANY,MORRIS,NJ,7054,,,40.851715,-74.423751,NO,,,,,,,339113,,,,,,1.31E+12,"HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS"" ONLY)""",7647010,YES,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.99,ZIMMER HOLDINGS INC,56038268
2014,08536FRMNCPRINC,FIRMENICH INC,250 PLAINSBORO RD,PLAINSBORO,MIDDLESEX,NJ,8536,,,40.331944,-74.619722,NO,,,,,,,325199,325620,311930,,,,1.31E+12,CERTAIN GLYCOL ETHERS,N230,YES,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
2014,07105NWRKT909DE,MOTIVA NEWARK TERMINAL,909 DELANCY ST,NEWARK,ESSEX,NJ,7105,,,40.709032,-74.128966,NO,,,,,,,424710,,,,,,1.31E+12,BENZENE,71432,YES,TRI,NO,0,YES,R,Pounds,96,179,0,0,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,275,0,0,275,0,0,0,0,0,0,1,1,277,,0.97,MOTIVA ENTERPRISES LLC,23838670
2014,08816MNCND5JOAN,MON-ECO INDUSTRIES INC,5 JOANNA CT,EAST BRUNSWICK,MIDDLESEX,NJ,8816,,,40.445995,-74.403691,NO,,,,,,,325520,,,,,,1.31E+12,CYCLOHEXANE,110827,NO,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
2014,08103STTMT941SO,STATE METAL INDUSTRIES INC,941 S SECOND ST,CAMDEN,CAMDEN,NJ,8103,,,39.933611,-75.128333,NO,,,,,,,331314,,,,,,1.31E+12,CHLORINE,7782505,YES,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.01,NA,
2014,07306HDSNGDUFFI,PSEG POWER LLC HUDSON GENERATING STATION,DUFFIELD & VAN KEUREN AVE,JERSEY CITY,HUDSON,NJ,7306,,,40.74716,-74.073039,NO,,,,,,,221112,,,,,,1.31E+12,AMMONIA,7664417,NO,TRI,NO,0,NO,R,Pounds,0,34351,660,0,0,0,0,0,0,0,0,0,35011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35011,0,0,35011,0,0,0,0,0,0,0,0,35011,,1.08,PUBLIC SERVICE ENTERPRISE GROUP,160945242
2014,07083NTRNT2270M,INTERNATIONAL PAINT LLC,2270 MORRIS AVE,UNION,UNION,NJ,7083,,,40.698071,-74.284097,NO,,,,,,,325510,,,,,,1.31E+12,ETHYLBENZENE,100414,YES,TRI,NO,0,NO,R,Pounds,69,56,0,0,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,0,703,6152,0,0,0,0,6152,2277,0,2277,0,0,0,0,0,0,0,828,0,0,125,0,703,0,2277,0,6152,562,0,9819,,0.6,AKZO NOBEL NV,62999347
2014,08224VKNGYRTE9,VIKING YACHT CO INC,5738 RT 9,NEW GRETNA,BURLINGTON,NJ,8224,,,39.590258,-74.438911,NO,,,,,,,336612,,,,,,1.31E+12,STYRENE,100425,YES,TRI,NO,0,YES,R,Pounds,0,37976,0,0,0,0,0,0,0,0,0,0,37976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1670,0,0,0,0,1670,0,0,0,0,0,0,0,0,0,0,37976,0,0,37976,0,0,0,0,0,1670,0,0,39646,,1.01,VIKING YACHT CO INC,2482545
2014,08733NVLRNRTE54,JOINT BASE MCGUIRE-DIX-LAKEHURST LAKEHURST AREA,HWY 547,LAKEHURST,OCEAN,NJ,8733,,,40.02971,-74.36916,YES,,,,,,,928110,,,,,,1.31E+12,LEAD,7439921,YES,PBT,YES,1,YES,R,Pounds,0.68,0.47,0,0,0,0,0,0,0,0,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.9,37.9,0,0,0,0,0,0,0,0,0,0,1.15,0,0,1.15,0,0,0,0,0,37.9,0,0,39.05,,0.6,US DEPARTMENT OF DEFENSE,NA
2014,07036XXNCH1400P,INFINEUM USA LP-BAYWAY CHEMICAL PLANT,CORNER OF PARK & BRUNSWICK AVENUES,LINDEN,UNION,NJ,70360023,,,40.636395,-74.220393,NO,,,,,,,325199,,,,,,1.31E+12,ETHYLENE GLYCOL,107211,YES,TRI,NO,0,NO,R,Pounds,45,2610,4343,0,0,0,0,0,0,0,0,0,6998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6998,0,0,6998,0,0,0,0,0,0,39154,0,46152,,0.76,INFINEUM USA L.P.,32105889
2014,07036XXNCH1400P,INFINEUM USA LP-BAYWAY CHEMICAL PLANT,CORNER OF PARK & BRUNSWICK AVENUES,LINDEN,UNION,NJ,70360023,,,40.636395,-74.220393,NO,,,,,,,325199,,,,,,1.31E+12,VINYL ACETATE,108054,YES,TRI,NO,0,YES,R,Pounds,92,955,0,0,0,0,0,0,0,0,0,0,1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14334,0,14334,0,0,0,0,0,0,0,1047,0,0,1047,0,0,0,14334,0,0,19924,0,35305,,1.1,INFINEUM USA L.P.,32105889
2014,08096GLFLL920KI,GULF OIL LP WOODBURY TERMINAL,920 KINGS HWY,THOROFARE,GLOUCESTER,NJ,8096,,,39.822793,-75.17739,NO,,,,,,,424710,,,,,,1.31E+12,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0.004,,0.97,GULF OIL LP,147037154
2014,08066RPRDCBILLI,COIM USA INC,675 BILLINGSPORT RD,PAULSBORO,GLOUCESTER,NJ,8066,,,39.838004,-75.248728,NO,,,,,,,325211,,,,,,1.31E+12,DIISOCYANATES,N120,YES,TRI,NO,0,NO,R,Pounds,5,250,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,255,0,0,0,0,0,0,0,0,255,,1.18,COIM USA INC,NA
2014,07607VCTRS25BRK,VICTOR'S THREE-D,25 BROOK AVE,MAYWOOD,BERGEN,NJ,7607,,,40.90252,-74.07021,NO,,,,,,,339910,,,,,,1.31E+12,AMMONIA,7664417,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.84,NA,NA
2014,08857BLNDR1JAKE,BLONDER TONGUE LABORATORIES,1 JAKE BROWN RD,OLD BRIDGE,MIDDLESEX,NJ,8857,,,40.40986,-74.32759,NO,,,,,,,334290,334220,334418,,,,1.31E+12,LEAD COMPOUNDS,N420,YES,PBT,YES,1,NO,R,Pounds,0.495,0.535,0,0,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,0,0,1.03,0,0,0,0,0,0,0,0,1.03,0,1.1,NA,
2014,07114CHMFL92896,CHEM FLUER/FIRMENICH INC,150 FIRMENICH WAY,NEWARK,ESSEX,NJ,7114,,,40.699553,-74.130817,NO,,,,,,,325199,,,,,,1.31E+12,FORMALDEHYDE,50000,YES,TRI,NO,0,YES,R,Pounds,12,13,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,25,,0.79,NA,
2014,07506FSKLL10THO,FISK ALLOY WIRE INC,10 THOMAS RD,HAWTHORNE,PASSAIC,NJ,7506,,,40.94134,-74.16261,NO,,,,,,,331420,,,,,,1.31E+12,AMMONIA,7664417,NO,TRI,NO,0,NO,R,Pounds,5,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,10,,1.11,NA,
2014,08872NWJRSNORTH,GERDAU AMERISTEEL SAYREVILLE INC,N CROSSMAN RD,SAYREVILLE,MIDDLESEX,NJ,88720249,,,40.479262,-74.321207,NO,,,,,,,331110,,,,,,1.31E+12,LEAD COMPOUNDS,N420,YES,PBT,YES,1,NO,R,Pounds,0,1724,0,0,0,0,0,0,0,0,0,0,1724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249856,0,0,0,0,249856,0,92324,0,0,0,92324,0,0,0,0,0,0,0,0,0,0,251580,0,0,1724,0,249856,0,0,0,92324,0,0,343904,,1.14,GNA FINANCING INC.,NA
2014,07840LSTMLESNAD,THOMAS & BETTS/ELASTIMOLD,1 ESNA DR,HACKETTSTOWN,MORRIS,NJ,7840,,,40.820611,-74.833,NO,,,,,,,335931,,,,,,1.31E+12,DIISOCYANATES,N120,YES,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,5,,1,THOMAS & BETTS CORP,2154433
2014,07008MCLC0760RO,BP PRODUCTS NA INC CARTERET TERMINAL,760 ROOSEVELT AVE,CARTERET,MIDDLESEX,NJ,7008,,,40.587355,-74.226067,NO,,,,,,,424710,,,,,,1.31E+12,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0,0,0.46,0,1.05,BP PRODUCTS N.A. INC,39596507
2014,07105BNJMN134LI,BENJAMIN MOORE & CO-NEWARK,134 LISTER AVE,NEWARK,ESSEX,NJ,7105,,,40.74001,-74.132483,NO,,,,,,,325510,,,,,,1.31E+12,ETHYLENE GLYCOL,107211,YES,TRI,NO,0,NO,R,Pounds,28.11,1.46,0,0,0,0,0,0,0,0,0,0,29.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2236,0,0,0,0,0,2236,0,0,0,0,0,0,47,0,47,0,0,0,389,0,0,389,2265.57,0,0,29.57,2236,0,0,47,552.56,0,0,389,3254.13,,0.65,BERKSHIRE HATHAWAY INC,1210715
2014,07071SKCRP201PO,SIKA CORP,201 POLITO AVE,LYNDHURST,BERGEN,NJ,7071,,,40.804839,-74.108591,NO,,,,,,,325520,,,,,,1.31E+12,ETHYLBENZENE,100414,YES,TRI,NO,0,NO,R,Pounds,4,7,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35359.9,0,35359.9,0,0,0,0,0,0,0,11,0,0,11,0,0,0,35359.9,0,0,0,0,35370.9,,1.12,SIKA CORP,NA
2014,08865JTBKR600NO,AVANTOR PERFORMANCE MATERIALS,600 N BROAD ST,PHILLIPSBURG,WARREN,NJ,8865,,,40.703099,-75.197676,NO,,,,,,,325180,325199,,,,,1.31E+12,NITRATE COMPOUNDS,N511,NO,TRI,NO,0,NO,R,Pounds,0,0,255372,0,0,0,0,0,0,0,0,0,255372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255372,0,0,255372,0,0,0,0,0,0,195815,0,451187,,1.2,AVANTOR PERFORMANCE MATERIALS,4952123
2014,08865JTBKR600NO,AVANTOR PERFORMANCE MATERIALS,600 N BROAD ST,PHILLIPSBURG,WARREN,NJ,8865,,,40.703099,-75.197676,NO,,,,,,,325180,325199,,,,,1.31E+12,"SULFURIC ACID (1994 AND AFTER ACID AEROSOLS"" ONLY)""",7664939,NO,TRI,NO,0,NO,R,Pounds,220,1821,0,0,0,0,0,0,0,0,0,0,2041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2041,0,0,2041,0,0,0,0,0,0,35061,0,37102,,0.96,AVANTOR PERFORMANCE MATERIALS,4952123
2014,07105CRDLT500DO,CARDOLITE CORP,500 DOREMUS AVE,NEWARK,ESSEX,NJ,7105,,,40.715833,-74.125833,NO,,,,,,,325211,,,,,,1.31E+12,PHENOL,108952,YES,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
2014,08360KMBLGCRYST,GERRESHEIMER GLASS INC,537 CRYSTAL AVE,VINELAND,CUMBERLAND,NJ,8360,,,39.497647,-75.020823,NO,,,,,,,327212,,,,,,1.31E+12,BARIUM COMPOUNDS,N040,NO,TRI,NO,3,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GERRESHEIMER GLASS INC,NA
2014,08065CLLHNBROAD,CALLAHAN CHEMICAL CO,BROAD ST & FILMORE AVE,PALMYRA,BURLINGTON,NJ,8065,,,39.99791,-75.031763,NO,,,,,,,424690,,,,,,1.31E+12,METHYL ISOBUTYL KETONE,108101,YES,TRI,NO,0,NO,R,Pounds,1,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,71,0,0,0,0,0,0,0,6,0,0,6,0,0,0,71,0,0,0,0,77,,0.74,CALLAHAN CHEMICAL CO,NA
2014,07114BPXPLBLDG3,BP PRODUCTS NA INC,BLDG 350 COASTAL ST,NEWARK,ESSEX,NJ,7114,,,40.69738,-74.136476,NO,,,,,,,424710,,,,,,1.31E+12,N-HEXANE,110543,YES,TRI,NO,0,NO,R,Pounds,36.04,115.43,0,0,0,0,0,0,0,0,0,0,151.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8564,0,0,8564,0,0,0,0,0,0,0,0,0,0,151.47,0,0,151.47,0,0,0,0,0,8564,0,0,8715.47,,1.45,BP PRODUCTS N.A. INC,NA
2014,07001PRDSL211RA,PRIDE SOLVENTS & CHEMICAL CO OF NEW JERSEY,211 RANDOLPH AVE,AVENEL,MIDDLESEX,NJ,7001,,,40.59668,-74.25741,NO,,,,,,,424690,,,,,,1.31E+12,N-HEXANE,110543,YES,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRIDE SOLVENTS & CHEMICAL CO,NA
2014,08817PCXTR18NAT,APCO EXTRUDERS INC,180 NATIONAL RD,EDISON,MIDDLESEX,NJ,8817,,,40.5353,-74.38434,NO,,,,,,,326113,,,,,,1.31E+12,ANTIMONY COMPOUNDS,N010,YES,TRI,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,1000,,,NA,
2014,07036XXNCH1400P,INFINEUM USA LP-BAYWAY CHEMICAL PLANT,CORNER OF PARK & BRUNSWICK AVENUES,LINDEN,UNION,NJ,70360023,,,40.636395,-74.220393,NO,,,,,,,325199,,,,,,1.31E+12,ZINC COMPOUNDS,N982,NO,TRI,YES,1,NO,R,Pounds,0,2176,14,0,0,0,0,0,0,0,0,0,2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76328,0,0,76328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78518,0,0,2190,0,76328,0,0,0,0,0,0,78518,,0.95,INFINEUM USA L.P.,32105889
2014,08640SRMYH5417A,JOINT BASE MCGUIRE-DIX-L AKHURST DIX AREA,2404 VANDENBERG AVE,MCGUIRE AFB,BURLINGTON,NJ,8641,,,40.017715,-74.609706,YES,,,,,,,921190,,,,,,1.31E+12,LEAD,7439921,YES,PBT,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2,14.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2,0,0,14.2,,2,US DEPARTMENT OF DEFENSE,NA
2014,08065CLLHNBROAD,CALLAHAN CHEMICAL CO,BROAD ST & FILMORE AVE,PALMYRA,BURLINGTON,NJ,8065,,,39.99791,-75.031763,NO,,,,,,,424690,,,,,,1.31E+12,METHANOL,67561,YES,TRI,NO,0,NO,R,Pounds,1,6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,7,,,CALLAHAN CHEMICAL CO,NA
2014,08103DMTRN1101S,GEORGIA-PACIFIC GYPSUM LLC,1101 S FRONT ST,CAMDEN,CAMDEN,NJ,8103,,,39.931776,-75.129552,NO,,,,,,,327420,,,,,,1.31E+12,LEAD COMPOUNDS,N420,YES,PBT,YES,1,NO,R,Pounds,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,1.01,0,0,0,1.11,,1.26,KOCH INDUSTRIES INC,6944334
2014,08807BRDDC123CH,BRADDOCK HEAT TREATING INC,123 CHIMNEY ROCK RD,BRIDGEWATER,SOMERSET,NJ,8807,,,40.56634,-74.56338,NO,,,,,,,332811,,,,,,1.31E+12,METHANOL,67561,YES,TRI,NO,0,NO,R,Pounds,716,0,0,0,0,0,0,0,0,0,0,0,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,0,0,716,0,0,0,0,0,0,0,0,716,,1,BRADDOCK METALLURGICAL,NA
2014,08862WTCCR1000C,CHEMTURA CORP,1000 CONVERY BLVD,PERTH AMBOY,MIDDLESEX,NJ,8861,,,40.539003,-74.275635,NO,,,,,,,325199,,,,,,1.31E+12,DIISOCYANATES,N120,YES,TRI,NO,0,NO,R,Pounds,147,180,0,0,0,0,0,0,0,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,0,0,327,0,0,0,0,0,0,0,0,327,,1.41,CHEMTURA CORP,88400325
